"","YEAR","LocationAbbr","LocationDesc","TopicType","TopicDesc","DataSource","Response","Data_Value_Unit","Data_Value_Type","Data_Value_Footnote_Symbol","Data_Value_Footnote","Data_Value_Std_Err","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Gender","Race","Age","Education","GeoLocation","TopicTypeId","TopicId","MeasureId","StratificationID1","StratificationID2","StratificationID3","StratificationID4","SubMeasureID","DisplayOrder","Percent of Current Smokers Who Want to Quit","Quit Attempt in Past Year Among Current Cigarette Smokers","Smoking Status","User Status"
"5963",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Current","%","Percentage",NA,NA,1.2,15,19.6,2289,"Overall","All Races","All Ages","High School","(40.13057004800049, -74.27369128799967)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS07",7,NA,NA,17.3,NA
"5964",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Current","%","Percentage",NA,NA,0.9,2.1,5.5,1018,"Male","All Races","All Ages","Middle School","(40.13057004800049, -74.27369128799967)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS07",7,NA,NA,3.8,NA
"5965",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Current","%","Percentage",NA,NA,1.5,13,18.7,1100,"Male","All Races","All Ages","High School","(40.13057004800049, -74.27369128799967)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS07",7,NA,NA,15.9,NA
"5966",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Current","%","Percentage",NA,NA,1.5,15.8,21.8,1179,"Female","All Races","All Ages","High School","(40.13057004800049, -74.27369128799967)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS07",7,NA,NA,18.8,NA
"5967",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Current","%","Percentage",NA,NA,1,2.2,6.1,1071,"Female","All Races","All Ages","Middle School","(40.13057004800049, -74.27369128799967)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS07",7,NA,NA,4.1,NA
"5968",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Ever","%","Percentage",NA,NA,2,42.3,50.2,2254,"Overall","All Races","All Ages","High School","(40.13057004800049, -74.27369128799967)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS08",8,NA,NA,46.2,NA
"5969",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Ever","%","Percentage",NA,NA,1.7,13.4,20,2017,"Overall","All Races","All Ages","Middle School","(40.13057004800049, -74.27369128799967)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS08",8,NA,NA,16.7,NA
"5970",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Ever","%","Percentage",NA,NA,1.8,14.2,21.1,969,"Male","All Races","All Ages","Middle School","(40.13057004800049, -74.27369128799967)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS08",8,NA,NA,17.7,NA
"5971",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Ever","%","Percentage",NA,NA,2.7,39.3,49.9,1085,"Male","All Races","All Ages","High School","(40.13057004800049, -74.27369128799967)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS08",8,NA,NA,44.6,NA
"5972",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Ever","%","Percentage",NA,NA,2.6,42.8,53.1,1162,"Female","All Races","All Ages","High School","(40.13057004800049, -74.27369128799967)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS08",8,NA,NA,48,NA
"5973",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Ever","%","Percentage",NA,NA,1.8,12,19,1034,"Female","All Races","All Ages","Middle School","(40.13057004800049, -74.27369128799967)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS08",8,NA,NA,15.5,NA
"5974",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.5,6,7.9,2289,"Overall","All Races","All Ages","High School","(40.13057004800049, -74.27369128799967)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,7,NA
"5975",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.4,0.2,1.8,2103,"Overall","All Races","All Ages","Middle School","(40.13057004800049, -74.27369128799967)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,1,NA
"5976",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.4,0,1.4,1018,"Male","All Races","All Ages","Middle School","(40.13057004800049, -74.27369128799967)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,0.6,NA
"5977",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.7,5.6,8.4,1100,"Male","All Races","All Ages","High School","(40.13057004800049, -74.27369128799967)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,7,NA
"5978",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.8,5.4,8.6,1179,"Female","All Races","All Ages","High School","(40.13057004800049, -74.27369128799967)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,7,NA
"5979",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.6,0.2,2.6,1071,"Female","All Races","All Ages","Middle School","(40.13057004800049, -74.27369128799967)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,1.4,NA
"5980",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Current","%","Percentage",NA,NA,0.4,2.4,3.9,2063,"Overall","All Races","All Ages","Middle School","(40.13057004800049, -74.27369128799967)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS10",10,NA,NA,NA,3.1
"5981",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Current","%","Percentage",NA,NA,0.9,5.2,8.7,2283,"Overall","All Races","All Ages","High School","(40.13057004800049, -74.27369128799967)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS10",10,NA,NA,NA,7
"5982",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Current","%","Percentage",NA,NA,1.5,7.1,13.1,1082,"Male","All Races","All Ages","High School","(40.13057004800049, -74.27369128799967)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS10",10,NA,NA,NA,10.1
"5983",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Current","%","Percentage",NA,NA,0.6,2.3,4.8,988,"Male","All Races","All Ages","Middle School","(40.13057004800049, -74.27369128799967)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS10",10,NA,NA,NA,3.6
"5984",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Current","%","Percentage",NA,NA,0.4,1.8,3.4,1058,"Female","All Races","All Ages","Middle School","(40.13057004800049, -74.27369128799967)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS10",10,NA,NA,NA,2.6
"5985",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Current","%","Percentage",NA,NA,0.7,2.3,5.2,1194,"Female","All Races","All Ages","High School","(40.13057004800049, -74.27369128799967)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS10",10,NA,NA,NA,3.7
"5986",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Ever","%","Percentage",NA,NA,1.2,8.4,13.1,2213,"Overall","All Races","All Ages","High School","(40.13057004800049, -74.27369128799967)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS11",11,NA,NA,NA,10.8
"5987",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Ever","%","Percentage",NA,NA,0.4,4.1,5.7,2016,"Overall","All Races","All Ages","Middle School","(40.13057004800049, -74.27369128799967)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS11",11,NA,NA,NA,4.9
"5988",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Ever","%","Percentage",NA,NA,2.1,13.3,21.4,1043,"Male","All Races","All Ages","High School","(40.13057004800049, -74.27369128799967)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS11",11,NA,NA,NA,17.3
"5989",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Ever","%","Percentage",NA,NA,0.8,4.8,7.9,965,"Male","All Races","All Ages","Middle School","(40.13057004800049, -74.27369128799967)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS11",11,NA,NA,NA,6.3
"5990",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Ever","%","Percentage",NA,NA,0.5,2.5,4.5,1034,"Female","All Races","All Ages","Middle School","(40.13057004800049, -74.27369128799967)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS11",11,NA,NA,NA,3.5
"5991",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Ever","%","Percentage",NA,NA,0.5,3.3,5.3,1165,"Female","All Races","All Ages","High School","(40.13057004800049, -74.27369128799967)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS11",11,NA,NA,NA,4.3
"5992",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.1,0,0.5,2063,"Overall","All Races","All Ages","Middle School","(40.13057004800049, -74.27369128799967)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,NA,0.2
"5993",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.1,0.4,1,2283,"Overall","All Races","All Ages","High School","(40.13057004800049, -74.27369128799967)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,NA,0.7
"5994",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.2,0,0.9,988,"Male","All Races","All Ages","Middle School","(40.13057004800049, -74.27369128799967)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,NA,0.4
"5995",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.3,0.6,1.7,1082,"Male","All Races","All Ages","High School","(40.13057004800049, -74.27369128799967)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,NA,1.1
"5996",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0,0,0,1058,"Female","All Races","All Ages","Middle School","(40.13057004800049, -74.27369128799967)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,NA,0
"5997",2004,"NJ","New Jersey","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.2,0,0.8,1194,"Female","All Races","All Ages","High School","(40.13057004800049, -74.27369128799967)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,NA,0.3
"5998",2004,"NM","New Mexico","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,4.5,42.2,59.8,155,"Overall","All Races","All Ages","Middle School","(34.52088095200048, -106.24058098499967)","BEH","105BEH","170CES","1GEN","8AGE","6RAC","1EDU","YTS01",1,51,NA,NA,NA
"5999",2004,"NM","New Mexico","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,5.9,35.5,58.6,73,"Male","All Races","All Ages","Middle School","(34.52088095200048, -106.24058098499967)","BEH","105BEH","170CES","2GEN","8AGE","6RAC","1EDU","YTS02",2,47,NA,NA,NA
"6000",2004,"NM","New Mexico","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,5.9,44.1,67.2,80,"Female","All Races","All Ages","Middle School","(34.52088095200048, -106.24058098499967)","BEH","105BEH","170CES","3GEN","8AGE","6RAC","1EDU","YTS03",3,55.7,NA,NA,NA
"6001",2004,"NM","New Mexico","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,5,39.5,59.1,163,"Overall","All Races","All Ages","Middle School","(34.52088095200048, -106.24058098499967)","BEH","105BEH","169QUA","1GEN","8AGE","6RAC","1EDU","YTS04",4,NA,49.3,NA,NA
"6002",2004,"NM","New Mexico","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,6.7,38.3,64.4,79,"Male","All Races","All Ages","Middle School","(34.52088095200048, -106.24058098499967)","BEH","105BEH","169QUA","2GEN","8AGE","6RAC","1EDU","YTS05",5,NA,51.3,NA,NA
"6003",2004,"NM","New Mexico","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,4.5,38.7,56.4,82,"Female","All Races","All Ages","Middle School","(34.52088095200048, -106.24058098499967)","BEH","105BEH","169QUA","3GEN","8AGE","6RAC","1EDU","YTS06",6,NA,47.6,NA,NA
"6004",2004,"NM","New Mexico","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Current","%","Percentage",NA,NA,1.4,8.6,13.9,1662,"Overall","All Races","All Ages","Middle School","(34.52088095200048, -106.24058098499967)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS07",7,NA,NA,11.2,NA
"6005",2004,"NM","New Mexico","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Current","%","Percentage",NA,NA,1.5,8.4,14.3,800,"Male","All Races","All Ages","Middle School","(34.52088095200048, -106.24058098499967)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS07",7,NA,NA,11.4,NA
"6006",2004,"NM","New Mexico","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Current","%","Percentage",NA,NA,1.7,7.6,14.1,851,"Female","All Races","All Ages","Middle School","(34.52088095200048, -106.24058098499967)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS07",7,NA,NA,10.9,NA
"6007",2004,"NM","New Mexico","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Ever","%","Percentage",NA,NA,3.1,29.2,41.2,1640,"Overall","All Races","All Ages","Middle School","(34.52088095200048, -106.24058098499967)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS08",8,NA,NA,35.2,NA
"6008",2004,"NM","New Mexico","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Ever","%","Percentage",NA,NA,3.4,30.7,44.3,790,"Male","All Races","All Ages","Middle School","(34.52088095200048, -106.24058098499967)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS08",8,NA,NA,37.5,NA
"6009",2004,"NM","New Mexico","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Ever","%","Percentage",NA,NA,3.2,26.6,39.2,840,"Female","All Races","All Ages","Middle School","(34.52088095200048, -106.24058098499967)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS08",8,NA,NA,32.9,NA
"6010",2004,"NM","New Mexico","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.4,1.1,2.5,1662,"Overall","All Races","All Ages","Middle School","(34.52088095200048, -106.24058098499967)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,1.8,NA
"6011",2004,"NM","New Mexico","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.5,0.8,2.8,800,"Male","All Races","All Ages","Middle School","(34.52088095200048, -106.24058098499967)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,1.8,NA
"6012",2004,"NM","New Mexico","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.4,0.7,2.4,851,"Female","All Races","All Ages","Middle School","(34.52088095200048, -106.24058098499967)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,1.5,NA
"6013",2004,"NM","New Mexico","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Current","%","Percentage",NA,NA,0.9,3.2,6.6,1690,"Overall","All Races","All Ages","Middle School","(34.52088095200048, -106.24058098499967)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS10",10,NA,NA,NA,4.9
"6014",2004,"NM","New Mexico","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Current","%","Percentage",NA,NA,1.5,4.5,10.3,816,"Male","All Races","All Ages","Middle School","(34.52088095200048, -106.24058098499967)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS10",10,NA,NA,NA,7.4
"6015",2004,"NM","New Mexico","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Current","%","Percentage",NA,NA,0.6,0.9,3.2,866,"Female","All Races","All Ages","Middle School","(34.52088095200048, -106.24058098499967)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS10",10,NA,NA,NA,2
"6016",2004,"NM","New Mexico","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Ever","%","Percentage",NA,NA,1.4,10,15.5,1719,"Overall","All Races","All Ages","Middle School","(34.52088095200048, -106.24058098499967)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS11",11,NA,NA,NA,12.7
"6017",2004,"NM","New Mexico","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Ever","%","Percentage",NA,NA,2.1,12.5,20.7,829,"Male","All Races","All Ages","Middle School","(34.52088095200048, -106.24058098499967)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS11",11,NA,NA,NA,16.6
"6018",2004,"NM","New Mexico","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Ever","%","Percentage",NA,NA,1,6.7,10.6,879,"Female","All Races","All Ages","Middle School","(34.52088095200048, -106.24058098499967)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS11",11,NA,NA,NA,8.6
"6019",2004,"NM","New Mexico","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.4,0.5,1.9,1690,"Overall","All Races","All Ages","Middle School","(34.52088095200048, -106.24058098499967)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,NA,1.2
"6020",2004,"NM","New Mexico","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.7,0.9,3.5,816,"Male","All Races","All Ages","Middle School","(34.52088095200048, -106.24058098499967)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,NA,2.2
"6021",2004,"NM","New Mexico","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","YTS","Frequent","%","Percentage",NA,NA,0.2,0,0.5,866,"Female","All Races","All Ages","Middle School","(34.52088095200048, -106.24058098499967)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,NA,0.2
"6022",2004,"NC","North Carolina","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,6.8,34.4,60.9,197,"Overall","All Races","All Ages","Middle School","(35.466220975000454, -79.15925046299964)","BEH","105BEH","170CES","1GEN","8AGE","6RAC","1EDU","YTS01",1,47.6,NA,NA,NA
"6023",2004,"NC","North Carolina","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,2.1,47.8,55.9,704,"Overall","All Races","All Ages","High School","(35.466220975000454, -79.15925046299964)","BEH","105BEH","170CES","1GEN","8AGE","6RAC","2EDU","YTS01",1,51.8,NA,NA,NA
"6024",2004,"NC","North Carolina","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,8.8,37.4,72,104,"Male","All Races","All Ages","Middle School","(35.466220975000454, -79.15925046299964)","BEH","105BEH","170CES","2GEN","8AGE","6RAC","1EDU","YTS02",2,54.7,NA,NA,NA
"6025",2004,"NC","North Carolina","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,2.6,43.6,53.8,370,"Male","All Races","All Ages","High School","(35.466220975000454, -79.15925046299964)","BEH","105BEH","170CES","2GEN","8AGE","6RAC","2EDU","YTS02",2,48.7,NA,NA,NA
"6026",2004,"NC","North Carolina","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,3.2,48.7,61.2,331,"Female","All Races","All Ages","High School","(35.466220975000454, -79.15925046299964)","BEH","105BEH","170CES","3GEN","8AGE","6RAC","2EDU","YTS03",3,55,NA,NA,NA
"6027",2004,"NC","North Carolina","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,6.8,26.5,53.3,93,"Female","All Races","All Ages","Middle School","(35.466220975000454, -79.15925046299964)","BEH","105BEH","170CES","3GEN","8AGE","6RAC","1EDU","YTS03",3,39.9,NA,NA,NA
"6028",2004,"NC","North Carolina","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,3.4,51,64.2,807,"Overall","All Races","All Ages","High School","(35.466220975000454, -79.15925046299964)","BEH","105BEH","169QUA","1GEN","8AGE","6RAC","2EDU","YTS04",4,NA,57.6,NA,NA
"6029",2004,"NC","North Carolina","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,5.3,37.6,58.4,238,"Overall","All Races","All Ages","Middle School","(35.466220975000454, -79.15925046299964)","BEH","105BEH","169QUA","1GEN","8AGE","6RAC","1EDU","YTS04",4,NA,48,NA,NA
"6030",2004,"NC","North Carolina","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,5.9,28.4,51.5,124,"Male","All Races","All Ages","Middle School","(35.466220975000454, -79.15925046299964)","BEH","105BEH","169QUA","2GEN","8AGE","6RAC","1EDU","YTS05",5,NA,40,NA,NA
"6031",2004,"NC","North Carolina","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,3.1,44.9,56.9,412,"Male","All Races","All Ages","High School","(35.466220975000454, -79.15925046299964)","BEH","105BEH","169QUA","2GEN","8AGE","6RAC","2EDU","YTS05",5,NA,50.9,NA,NA
"6032",2004,"NC","North Carolina","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,4.9,54.8,73.9,392,"Female","All Races","All Ages","High School","(35.466220975000454, -79.15925046299964)","BEH","105BEH","169QUA","3GEN","8AGE","6RAC","2EDU","YTS06",6,NA,64.4,NA,NA
"6033",2004,"NC","North Carolina","Tobacco Use – Survey Data","Cessation (Youth)","YTS",NA,"%","Percentage",NA,NA,6.8,44.1,70.7,114,"Female","All Races","All Ages","Middle School","(35.466220975000454, -79.15925046299964)","BEH","105BEH","169QUA","3GEN","8AGE","6RAC","1EDU","YTS06",6,NA,57.4,NA,NA
"6034",2004,"NC","North Carolina","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Current","%","Percentage",NA,NA,0.8,7.7,11,2984,"Overall","All Races","All Ages","Middle School","(35.466220975000454, -79.15925046299964)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS07",7,NA,NA,9.3,NA
"6035",2004,"NC","North Carolina","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Current","%","Percentage",NA,NA,1.7,23.9,30.6,3175,"Overall","All Races","All Ages","High School","(35.466220975000454, -79.15925046299964)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS07",7,NA,NA,27.3,NA
"6036",2004,"NC","North Carolina","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Current","%","Percentage",NA,NA,0.9,7.9,11.6,1509,"Male","All Races","All Ages","Middle School","(35.466220975000454, -79.15925046299964)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS07",7,NA,NA,9.8,NA
"6037",2004,"NC","North Carolina","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Current","%","Percentage",NA,NA,1.9,24.9,32.4,1589,"Male","All Races","All Ages","High School","(35.466220975000454, -79.15925046299964)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS07",7,NA,NA,28.7,NA
"6038",2004,"NC","North Carolina","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Current","%","Percentage",NA,NA,2,21.8,29.6,1578,"Female","All Races","All Ages","High School","(35.466220975000454, -79.15925046299964)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS07",7,NA,NA,25.7,NA
"6039",2004,"NC","North Carolina","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Current","%","Percentage",NA,NA,1.1,6.8,10.9,1470,"Female","All Races","All Ages","Middle School","(35.466220975000454, -79.15925046299964)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS07",7,NA,NA,8.9,NA
"6040",2004,"NC","North Carolina","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Ever","%","Percentage",NA,NA,2,25.5,33.4,2874,"Overall","All Races","All Ages","Middle School","(35.466220975000454, -79.15925046299964)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS08",8,NA,NA,29.5,NA
"6041",2004,"NC","North Carolina","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Ever","%","Percentage",NA,NA,2.1,55.5,63.7,3124,"Overall","All Races","All Ages","High School","(35.466220975000454, -79.15925046299964)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS08",8,NA,NA,59.6,NA
"6042",2004,"NC","North Carolina","Tobacco Use – Survey Data","Cigarette Use (Youth)","YTS","Ever","%","Percentage",NA,NA,2,26.2,34.1,1443,"Male","All Races","All Ages","Middle School","(35.466220975000454, -79.15925046299964)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS08",8,NA,NA,30.2,NA
