"","YEAR","LocationAbbr","LocationDesc","TopicType","TopicDesc","MeasureDesc","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value_Footnote_Symbol","Data_Value_Footnote","Data_Value_Std_Err","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Gender","Race","Age","Education","GeoLocation","TopicTypeId","TopicId","MeasureId","StratificationID1","StratificationID2","StratificationID3","StratificationID4","SubMeasureID","DisplayOrder","Current","Ever","Frequent","<NA>"
"4173",2007,"MO","Missouri","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.7,6.7,13.5,626,"Male","All Races","All Ages","High School","(38.635790776000476, -92.56630005299968)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,10.1,NA
"4174",2007,"MO","Missouri","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.5,0.6,2.6,633,"Male","All Races","All Ages","Middle School","(38.635790776000476, -92.56630005299968)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,1.6,NA
"4175",2007,"MO","Missouri","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.1,6.6,11,658,"Female","All Races","All Ages","High School","(38.635790776000476, -92.56630005299968)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,8.8,NA
"4176",2007,"MO","Missouri","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.6,1.4,3.6,666,"Female","All Races","All Ages","Middle School","(38.635790776000476, -92.56630005299968)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,2.5,NA
"4177",2007,"MO","Missouri","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.6,2.4,4.8,1331,"Overall","All Races","All Ages","Middle School","(38.635790776000476, -92.56630005299968)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS10",10,3.6,NA,NA,NA
"4178",2007,"MO","Missouri","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.2,5.3,9.9,1308,"Overall","All Races","All Ages","High School","(38.635790776000476, -92.56630005299968)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS10",10,7.6,NA,NA,NA
"4179",2007,"MO","Missouri","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,2,9,16.8,631,"Male","All Races","All Ages","High School","(38.635790776000476, -92.56630005299968)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS10",10,12.9,NA,NA,NA
"4180",2007,"MO","Missouri","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1,3.3,7.3,646,"Male","All Races","All Ages","Middle School","(38.635790776000476, -92.56630005299968)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS10",10,5.3,NA,NA,NA
"4181",2007,"MO","Missouri","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.6,1.1,3.3,672,"Female","All Races","All Ages","High School","(38.635790776000476, -92.56630005299968)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS10",10,2.2,NA,NA,NA
"4182",2007,"MO","Missouri","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.5,0.7,2.7,681,"Female","All Races","All Ages","Middle School","(38.635790776000476, -92.56630005299968)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS10",10,1.7,NA,NA,NA
"4183",2007,"MO","Missouri","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,2.1,15.6,23.8,1280,"Overall","All Races","All Ages","High School","(38.635790776000476, -92.56630005299968)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS11",11,NA,19.7,NA,NA
"4184",2007,"MO","Missouri","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1,7.3,11.3,1296,"Overall","All Races","All Ages","Middle School","(38.635790776000476, -92.56630005299968)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS11",11,NA,9.3,NA,NA
"4185",2007,"MO","Missouri","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.5,10,15.8,634,"Male","All Races","All Ages","Middle School","(38.635790776000476, -92.56630005299968)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS11",11,NA,12.9,NA,NA
"4186",2007,"MO","Missouri","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,3.5,19.2,33,619,"Male","All Races","All Ages","High School","(38.635790776000476, -92.56630005299968)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS11",11,NA,26.1,NA,NA
"4187",2007,"MO","Missouri","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.7,9.9,16.5,656,"Female","All Races","All Ages","High School","(38.635790776000476, -92.56630005299968)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS11",11,NA,13.2,NA,NA
"4188",2007,"MO","Missouri","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1,3.4,7.2,659,"Female","All Races","All Ages","Middle School","(38.635790776000476, -92.56630005299968)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS11",11,NA,5.3,NA,NA
"4189",2007,"MO","Missouri","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.7,1.1,3.9,1308,"Overall","All Races","All Ages","High School","(38.635790776000476, -92.56630005299968)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,2.5,NA
"4190",2007,"MO","Missouri","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.3,0.3,1.3,1331,"Overall","All Races","All Ages","Middle School","(38.635790776000476, -92.56630005299968)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,0.8,NA
"4191",2007,"MO","Missouri","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.3,2,7,631,"Male","All Races","All Ages","High School","(38.635790776000476, -92.56630005299968)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,4.5,NA
"4192",2007,"MO","Missouri","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.5,0.3,2.3,646,"Male","All Races","All Ages","Middle School","(38.635790776000476, -92.56630005299968)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,1.3,NA
"4193",2007,"MO","Missouri","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.3,0,1,672,"Female","All Races","All Ages","High School","(38.635790776000476, -92.56630005299968)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,0.5,NA
"4194",2007,"MO","Missouri","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.1,0,0.4,681,"Female","All Races","All Ages","Middle School","(38.635790776000476, -92.56630005299968)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,0.2,NA
"4195",2007,"NH","New Hampshire","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,3.2,34.8,47.4,200,"Overall","All Races","All Ages","High School","(43.65595011300047, -71.50036091999965)","BEH","105BEH","170CES","1GEN","8AGE","6RAC","2EDU","YTS01",1,NA,NA,NA,41.1
"4196",2007,"NH","New Hampshire","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,4.1,26.8,43,117,"Male","All Races","All Ages","High School","(43.65595011300047, -71.50036091999965)","BEH","105BEH","170CES","2GEN","8AGE","6RAC","2EDU","YTS02",2,NA,NA,NA,34.9
"4197",2007,"NH","New Hampshire","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,5.5,41,62.6,82,"Female","All Races","All Ages","High School","(43.65595011300047, -71.50036091999965)","BEH","105BEH","170CES","3GEN","8AGE","6RAC","2EDU","YTS03",3,NA,NA,NA,51.8
"4198",2007,"NH","New Hampshire","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.1,14.6,19,1576,"Overall","All Races","All Ages","High School","(43.65595011300047, -71.50036091999965)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS07",7,16.8,NA,NA,NA
"4199",2007,"NH","New Hampshire","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.6,16.5,22.9,762,"Male","All Races","All Ages","High School","(43.65595011300047, -71.50036091999965)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS07",7,19.7,NA,NA,NA
"4200",2007,"NH","New Hampshire","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.5,10.5,16.3,807,"Female","All Races","All Ages","High School","(43.65595011300047, -71.50036091999965)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS07",7,13.4,NA,NA,NA
"4201",2007,"NH","New Hampshire","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.5,35.8,41.8,1546,"Overall","All Races","All Ages","High School","(43.65595011300047, -71.50036091999965)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS08",8,NA,38.8,NA,NA
"4202",2007,"NH","New Hampshire","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.9,36.3,43.7,742,"Male","All Races","All Ages","High School","(43.65595011300047, -71.50036091999965)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS08",8,NA,40,NA,NA
"4203",2007,"NH","New Hampshire","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2,33.5,41.5,800,"Female","All Races","All Ages","High School","(43.65595011300047, -71.50036091999965)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS08",8,NA,37.5,NA,NA
"4204",2007,"NH","New Hampshire","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1,6.1,10.1,1576,"Overall","All Races","All Ages","High School","(43.65595011300047, -71.50036091999965)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,8.1,NA
"4205",2007,"NH","New Hampshire","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.5,6.9,12.7,762,"Male","All Races","All Ages","High School","(43.65595011300047, -71.50036091999965)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,9.8,NA
"4206",2007,"NH","New Hampshire","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.1,4.2,8.4,807,"Female","All Races","All Ages","High School","(43.65595011300047, -71.50036091999965)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,6.3,NA
"4207",2007,"NH","New Hampshire","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.9,5.3,8.7,1577,"Overall","All Races","All Ages","High School","(43.65595011300047, -71.50036091999965)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS10",10,7,NA,NA,NA
"4208",2007,"NH","New Hampshire","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.5,9.4,15.4,757,"Male","All Races","All Ages","High School","(43.65595011300047, -71.50036091999965)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS10",10,12.4,NA,NA,NA
"4209",2007,"NH","New Hampshire","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.4,0.8,2.2,813,"Female","All Races","All Ages","High School","(43.65595011300047, -71.50036091999965)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS10",10,1.5,NA,NA,NA
"4210",2007,"NH","New Hampshire","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.1,13.4,17.6,1568,"Overall","All Races","All Ages","High School","(43.65595011300047, -71.50036091999965)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS11",11,NA,15.5,NA,NA
"4211",2007,"NH","New Hampshire","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.8,22.2,29.2,752,"Male","All Races","All Ages","High School","(43.65595011300047, -71.50036091999965)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS11",11,NA,25.7,NA,NA
"4212",2007,"NH","New Hampshire","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.8,3.4,6.4,811,"Female","All Races","All Ages","High School","(43.65595011300047, -71.50036091999965)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS11",11,NA,4.9,NA,NA
"4213",2007,"NH","New Hampshire","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.6,1.6,3.8,1577,"Overall","All Races","All Ages","High School","(43.65595011300047, -71.50036091999965)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,2.7,NA
"4214",2007,"NH","New Hampshire","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.9,3,6.6,757,"Male","All Races","All Ages","High School","(43.65595011300047, -71.50036091999965)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,4.8,NA
"4215",2007,"NH","New Hampshire","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.3,0,1.1,813,"Female","All Races","All Ages","High School","(43.65595011300047, -71.50036091999965)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,0.5,NA
"4216",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,4.1,49.8,65.8,284,"Overall","All Races","All Ages","High School","(47.47531977900047, -100.11842104899966)","BEH","105BEH","170CES","1GEN","8AGE","6RAC","2EDU","YTS01",1,NA,NA,NA,57.8
"4217",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,4.8,44.4,63.4,106,"Overall","All Races","All Ages","Middle School","(47.47531977900047, -100.11842104899966)","BEH","105BEH","170CES","1GEN","8AGE","6RAC","1EDU","YTS01",1,NA,NA,NA,53.9
"4218",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage","*","Data in these cells have been suppressed because of a small sample size",NA,NA,NA,NA,"Male","All Races","All Ages","Middle School","(47.47531977900047, -100.11842104899966)","BEH","105BEH","170CES","2GEN","8AGE","6RAC","1EDU","YTS02",2,NA,NA,NA,NA
"4219",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,4.7,48,66.6,146,"Male","All Races","All Ages","High School","(47.47531977900047, -100.11842104899966)","BEH","105BEH","170CES","2GEN","8AGE","6RAC","2EDU","YTS02",2,NA,NA,NA,57.3
"4220",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,6.5,45.6,71.2,58,"Female","All Races","All Ages","Middle School","(47.47531977900047, -100.11842104899966)","BEH","105BEH","170CES","3GEN","8AGE","6RAC","1EDU","YTS03",3,NA,NA,NA,58.4
"4221",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,5.3,48.2,68.8,138,"Female","All Races","All Ages","High School","(47.47531977900047, -100.11842104899966)","BEH","105BEH","170CES","3GEN","8AGE","6RAC","2EDU","YTS03",3,NA,NA,NA,58.5
"4222",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage",NA,NA,2.9,50.7,62.1,323,"Overall","All Races","All Ages","High School","(47.47531977900047, -100.11842104899966)","BEH","105BEH","169QUA","1GEN","8AGE","6RAC","2EDU","YTS04",4,NA,NA,NA,56.4
"4223",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage",NA,NA,4.3,47.3,64.1,117,"Overall","All Races","All Ages","Middle School","(47.47531977900047, -100.11842104899966)","BEH","105BEH","169QUA","1GEN","8AGE","6RAC","1EDU","YTS04",4,NA,NA,NA,55.7
"4224",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage",NA,NA,7.5,41.2,70.6,53,"Male","All Races","All Ages","Middle School","(47.47531977900047, -100.11842104899966)","BEH","105BEH","169QUA","2GEN","8AGE","6RAC","1EDU","YTS05",5,NA,NA,NA,55.9
"4225",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage",NA,NA,4,50.9,66.5,162,"Male","All Races","All Ages","High School","(47.47531977900047, -100.11842104899966)","BEH","105BEH","169QUA","2GEN","8AGE","6RAC","2EDU","YTS05",5,NA,NA,NA,58.7
"4226",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage",NA,NA,4.2,45.8,62.4,161,"Female","All Races","All Ages","High School","(47.47531977900047, -100.11842104899966)","BEH","105BEH","169QUA","3GEN","8AGE","6RAC","2EDU","YTS06",6,NA,NA,NA,54.1
"4227",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage",NA,NA,4.3,47.5,64.3,63,"Female","All Races","All Ages","Middle School","(47.47531977900047, -100.11842104899966)","BEH","105BEH","169QUA","3GEN","8AGE","6RAC","1EDU","YTS06",6,NA,NA,NA,55.9
"4228",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.8,4.7,7.9,2075,"Overall","All Races","All Ages","Middle School","(47.47531977900047, -100.11842104899966)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS07",7,6.3,NA,NA,NA
"4229",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.7,18.7,25.5,1637,"Overall","All Races","All Ages","High School","(47.47531977900047, -100.11842104899966)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS07",7,22.1,NA,NA,NA
"4230",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2.1,18.5,26.9,804,"Male","All Races","All Ages","High School","(47.47531977900047, -100.11842104899966)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS07",7,22.7,NA,NA,NA
"4231",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.8,4.2,7.4,1007,"Male","All Races","All Ages","Middle School","(47.47531977900047, -100.11842104899966)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS07",7,5.8,NA,NA,NA
"4232",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.1,4.7,8.9,1063,"Female","All Races","All Ages","Middle School","(47.47531977900047, -100.11842104899966)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS07",7,6.8,NA,NA,NA
"4233",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2.2,17.1,25.9,831,"Female","All Races","All Ages","High School","(47.47531977900047, -100.11842104899966)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS07",7,21.5,NA,NA,NA
"4234",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2.2,44.2,52.8,1650,"Overall","All Races","All Ages","High School","(47.47531977900047, -100.11842104899966)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS08",8,NA,48.5,NA,NA
"4235",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.5,16.9,22.7,2039,"Overall","All Races","All Ages","Middle School","(47.47531977900047, -100.11842104899966)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS08",8,NA,19.8,NA,NA
"4236",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2.9,44.5,55.7,825,"Male","All Races","All Ages","High School","(47.47531977900047, -100.11842104899966)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS08",8,NA,50.1,NA,NA
"4237",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.6,15.6,22,979,"Male","All Races","All Ages","Middle School","(47.47531977900047, -100.11842104899966)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS08",8,NA,18.8,NA,NA
"4238",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2.4,42.2,51.8,823,"Female","All Races","All Ages","High School","(47.47531977900047, -100.11842104899966)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS08",8,NA,47,NA,NA
"4239",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.7,17.4,24.2,1058,"Female","All Races","All Ages","Middle School","(47.47531977900047, -100.11842104899966)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS08",8,NA,20.8,NA,NA
"4240",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.9,7.8,11.4,1637,"Overall","All Races","All Ages","High School","(47.47531977900047, -100.11842104899966)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,9.6,NA
"4241",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.4,1.1,2.7,2075,"Overall","All Races","All Ages","Middle School","(47.47531977900047, -100.11842104899966)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,1.9,NA
"4242",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.4,7.2,12.8,804,"Male","All Races","All Ages","High School","(47.47531977900047, -100.11842104899966)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,10,NA
"4243",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.5,0.9,2.7,1007,"Male","All Races","All Ages","Middle School","(47.47531977900047, -100.11842104899966)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,1.8,NA
"4244",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.6,0.7,3.1,1063,"Female","All Races","All Ages","Middle School","(47.47531977900047, -100.11842104899966)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,1.9,NA
"4245",2007,"ND","North Dakota","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.2,6.8,11.6,831,"Female","All Races","All Ages","High School","(47.47531977900047, -100.11842104899966)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,9.2,NA
"4246",2007,"ND","North Dakota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.4,2.5,4.1,2084,"Overall","All Races","All Ages","Middle School","(47.47531977900047, -100.11842104899966)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS10",10,3.3,NA,NA,NA
"4247",2007,"ND","North Dakota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.1,8.1,12.3,1670,"Overall","All Races","All Ages","High School","(47.47531977900047, -100.11842104899966)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS10",10,10.2,NA,NA,NA
"4248",2007,"ND","North Dakota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.8,13.3,20.3,832,"Male","All Races","All Ages","High School","(47.47531977900047, -100.11842104899966)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS10",10,16.8,NA,NA,NA
"4249",2007,"ND","North Dakota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.7,3.8,6.4,1010,"Male","All Races","All Ages","Middle School","(47.47531977900047, -100.11842104899966)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS10",10,5.1,NA,NA,NA
"4250",2007,"ND","North Dakota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.4,0.7,2.1,1068,"Female","All Races","All Ages","Middle School","(47.47531977900047, -100.11842104899966)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS10",10,1.4,NA,NA,NA
